submission_id,title,main_type,block_extended,response,block_mean,block_sd,response_centered
2376,Rotten tomatoes,some,relevance,100,67.625,22.513091429527968,1.4380521707266396
2376,Rotten tomatoes,some,competence,0,61,40.24567412423708,-1.5156908494486885
2376,Rotten tomatoes,some,prior,81,38.0625,28.023507351609545,1.5321957905291916
2376,Rotten tomatoes,some,target,52,81.5,36.96716689944509,-0.7980054322324285
2374,Chloe's holiday,xor,relevance,22,39.875,30.582149321832453,-0.5844912930053324
2374,Chloe's holiday,xor,competence,27,35.625,32.583683471508074,-0.2647030378729863
2374,Chloe's holiday,xor,prior,24,32.5,20.763979800193823,-0.40936275616684314
2374,Chloe's holiday,xor,target,75,60,38.34803030888847,0.39115437948642795
2374,Eyewitness,xor,relevance,23,39.875,30.582149321832453,-0.5517924794106285
2374,Eyewitness,xor,competence,0,35.625,32.583683471508074,-1.0933386346927696
2374,Eyewitness,xor,prior,20,32.5,20.763979800193823,-0.602004053186534
2374,Eyewitness,xor,target,0,60,38.34803030888847,-1.5646175179457118
2374,Rabbits,xor,relevance,13,39.875,30.582149321832453,-0.8787806153576676
2374,Rabbits,xor,competence,17,35.625,32.583683471508074,-0.5716051107692023
2374,Rabbits,xor,prior,16,32.5,20.763979800193823,-0.7946453502062248
2374,Rabbits,xor,target,0,60,38.34803030888847,-1.5646175179457118
2374,Van Gogh exhibition,some,relevance,35,39.875,30.582149321832453,-0.15940671627418157
2374,Van Gogh exhibition,some,competence,17,35.625,32.583683471508074,-0.5716051107692023
2374,Van Gogh exhibition,some,prior,63,32.5,20.763979800193823,1.468889889775143
2374,Van Gogh exhibition,some,target,84,60,38.34803030888847,0.6258470071782847
2374,Teacher,some,relevance,74,39.875,30.582149321832453,1.1158470139192709
2374,Teacher,some,competence,69,35.625,32.583683471508074,1.024285668291121
2374,Teacher,some,prior,25,32.5,20.763979800193823,-0.3612024319119204
2374,Teacher,some,target,83,60,38.34803030888847,0.5997700485458561
2374,Attendance,some,relevance,100,39.875,30.582149321832453,1.9660161673815726
2374,Attendance,some,competence,100,35.625,32.583683471508074,1.9756820942693907
2374,Attendance,some,prior,17,32.5,20.763979800193823,-0.7464850259513022
2374,Attendance,some,target,100,60,38.34803030888847,1.043078345297141
2374,Martha's cookies,some,relevance,30,39.875,30.582149321832453,-0.32290078424770113
2374,Martha's cookies,some,competence,29,35.625,32.583683471508074,-0.20332262329374312
2374,Martha's cookies,some,prior,27,32.5,20.763979800193823,-0.26488178340207497
2374,Martha's cookies,some,target,68,60,38.34803030888847,0.20861566905942824
2374,Gerald's graduation,xor,relevance,22,39.875,30.582149321832453,-0.5844912930053324
2374,Gerald's graduation,xor,competence,26,35.625,32.583683471508074,-0.2953932451626079
2374,Gerald's graduation,xor,prior,68,32.5,20.763979800193823,1.7096915110497566
2374,Gerald's graduation,xor,target,70,60,38.34803030888847,0.26076958632428526
2372,Semester abroad,xor,relevance,77,49.75,42.060330818616116,0.6478788794485423
2372,Semester abroad,xor,competence,100,70.5,39.33736863884735,0.7499230635083068
2372,Semester abroad,xor,prior,73,36.9375,34.79679531631777,1.0363741738909125
2372,Semester abroad,xor,target,64,84.25,10.89888591947426,-1.8579880686536094
2372,Felix' clothes,some,relevance,17,49.75,42.060330818616116,-0.7786434239243949
2372,Felix' clothes,some,competence,93,70.5,39.33736863884735,0.5719752179300646
2372,Felix' clothes,some,prior,0,36.9375,34.79679531631777,-1.0615201677114892
2372,Felix' clothes,some,target,93,84.25,10.89888591947426,0.8028343506527943
2372,Gigi's exams,xor,relevance,75,49.75,42.060330818616116,0.6003281360027778
2372,Gigi's exams,xor,competence,84,70.5,39.33736863884735,0.34318513075803875
2372,Gigi's exams,xor,prior,70.5,36.9375,34.79679531631777,0.9645284772606932
2372,Gigi's exams,xor,target,77,84.25,10.89888591947426,-0.665205604826601
2372,Teacher,some,relevance,100,49.75,42.060330818616116,1.194712429074835
2372,Teacher,some,competence,100,70.5,39.33736863884735,0.7499230635083068
2372,Teacher,some,prior,0,36.9375,34.79679531631777,-1.0615201677114892
2372,Teacher,some,target,100,84.25,10.89888591947426,1.4451018311750297
2372,Rotten tomatoes,some,relevance,100,49.75,42.060330818616116,1.194712429074835
2372,Rotten tomatoes,some,competence,20,70.5,39.33736863884735,-1.2837666002430337
2372,Rotten tomatoes,some,prior,23,36.9375,34.79679531631777,-0.40053975871347225
2372,Rotten tomatoes,some,target,85,84.25,10.89888591947426,0.06881437291309665
2372,Bill's order,xor,relevance,16,49.75,42.060330818616116,-0.8024187956472771
2372,Bill's order,xor,competence,100,70.5,39.33736863884735,0.7499230635083068
2372,Bill's order,xor,prior,53.5,36.9375,34.79679531631777,0.47597774017520245
2372,Bill's order,xor,target,90,84.25,10.89888591947426,0.5275768590004076
2372,Champagne reception,some,relevance,7,49.75,42.060330818616116,-1.0163971411532178
2372,Champagne reception,some,competence,0,70.5,39.33736863884735,-1.792189016180869
2372,Champagne reception,some,prior,0,36.9375,34.79679531631777,-1.0615201677114892
2372,Champagne reception,some,target,81,84.25,10.89888591947426,-0.29819561595675215
2372,Alissa's paint,xor,relevance,6,49.75,42.060330818616116,-1.0401725128761001
2372,Alissa's paint,xor,competence,67,70.5,39.33736863884735,-0.08897392278912115
2372,Alissa's paint,xor,prior,75.5,36.9375,34.79679531631777,1.1082198705211317
2372,Alissa's paint,xor,target,84,84.25,10.89888591947426,-0.02293812430436555
2371,Gerald's graduation,xor,relevance,0,37.75,42.95096872348416,-0.8789091636799232
2371,Gerald's graduation,xor,competence,86,64.25,46.12328200439711,0.47156227949967844
2371,Gerald's graduation,xor,prior,100,57.9375,33.61593744044631,1.2512666075285732
2371,Gerald's graduation,xor,target,100,98.25,3.882193783343198,0.45077605541188787
2371,Crush,xor,relevance,76,37.75,42.95096872348416,0.8905503446558162
2371,Crush,xor,competence,100,64.25,46.12328200439711,0.7750966203270577
2371,Crush,xor,prior,49,57.9375,33.61593744044631,-0.26587091363534315
2371,Crush,xor,target,100,98.25,3.882193783343198,0.45077605541188787
2371,Lily's husband,xor,relevance,0,37.75,42.95096872348416,-0.8789091636799232
2371,Lily's husband,xor,competence,100,64.25,46.12328200439711,0.7750966203270577
2371,Lily's husband,xor,prior,50,57.9375,33.61593744044631,-0.23612311910271738
2371,Lily's husband,xor,target,100,98.25,3.882193783343198,0.45077605541188787
2371,Stand-up comedy show,some,relevance,25,37.75,42.95096872348416,-0.2968501148852721
2371,Stand-up comedy show,some,competence,6,64.25,46.12328200439711,-1.2629196680853458
2371,Stand-up comedy show,some,prior,8,57.9375,33.61593744044631,-1.4855304894730015
2371,Stand-up comedy show,some,target,100,98.25,3.882193783343198,0.45077605541188787
2371,Attendance,some,relevance,100,37.75,42.95096872348416,1.4493270314986813
2371,Attendance,some,competence,100,64.25,46.12328200439711,0.7750966203270577
2371,Attendance,some,prior,82,57.9375,33.61593744044631,0.7158063059413086
2371,Attendance,some,target,100,98.25,3.882193783343198,0.45077605541188787
2371,Brad's clothes,xor,relevance,0,37.75,42.95096872348416,-0.8789091636799232
2371,Brad's clothes,xor,competence,22,64.25,46.12328200439711,-0.9160232785683409
2371,Brad's clothes,xor,prior,49.5,57.9375,33.61593744044631,-0.25099701636903027
2371,Brad's clothes,xor,target,100,98.25,3.882193783343198,0.45077605541188787
2371,Restaurant,some,relevance,13,37.75,42.95096872348416,-0.5762384583067046
2371,Restaurant,some,competence,100,64.25,46.12328200439711,0.7750966203270577
2371,Restaurant,some,prior,100,57.9375,33.61593744044631,1.2512666075285732
2371,Restaurant,some,target,89,98.25,3.882193783343198,-2.38267343574855
2371,Schizophrenia talk,some,relevance,88,37.75,42.95096872348416,1.1699386880772487
2371,Schizophrenia talk,some,competence,0,64.25,46.12328200439711,-1.3930058141542225
2371,Schizophrenia talk,some,prior,25,57.9375,33.61593744044631,-0.9798179824183626
2371,Schizophrenia talk,some,target,97,98.25,3.882193783343198,-0.3219828967227771
2369,Mrs. Sanders' son,xor,relevance,81,50,41.908062640567316,0.7397144617702219
2369,Mrs. Sanders' son,xor,competence,100,60.25,38.54774405109294,1.0311887499126675
2369,Mrs. Sanders' son,xor,prior,50,25.6875,24.837956984076953,0.9788445972261804
2369,Mrs. Sanders' son,xor,target,87,81.375,30.598494360717442,0.18383257469104144
2369,Harvard admission exams,some,relevance,100,50,41.908062640567316,1.1930878415648742
2369,Harvard admission exams,some,competence,4,60.25,38.54774405109294,-1.4592293630839637
2369,Harvard admission exams,some,prior,63,25.6875,24.837956984076953,1.5022370810900507
2369,Harvard admission exams,some,target,10,81.375,30.598494360717442,-2.3326311144129925
2369,Attendance,some,relevance,100,50,41.908062640567316,1.1930878415648742
2369,Attendance,some,competence,100,60.25,38.54774405109294,1.0311887499126675
2369,Attendance,some,prior,0,25.6875,24.837956984076953,-1.034203417634859
2369,Attendance,some,target,76,81.375,30.598494360717442,-0.1756622380381063
2369,Tony's clubbing,xor,relevance,0,50,41.908062640567316,-1.1930878415648742
2369,Tony's clubbing,xor,competence,73,60.25,38.54774405109294,0.33075865563236506
2369,Tony's clubbing,xor,prior,50,25.6875,24.837956984076953,0.9788445972261804
2369,Tony's clubbing,xor,target,100,81.375,30.598494360717442,0.6086900806436706
2369,Leo's prize,xor,relevance,40,50,41.908062640567316,-0.23861756831297484
2369,Leo's prize,xor,competence,50,60.25,38.54774405109294,-0.26590401727307783
2369,Leo's prize,xor,prior,16.5,25.6875,24.837956984076953,-0.369897572730716
2369,Leo's prize,xor,target,100,81.375,30.598494360717442,0.6086900806436706
2369,Suzy's fruits,some,relevance,62,50,41.908062640567316,0.2863410819755698
2369,Suzy's fruits,some,competence,34,60.25,38.54774405109294,-0.6809737027725163
2369,Suzy's fruits,some,prior,16,25.6875,24.837956984076953,-0.3900280528793264
2369,Suzy's fruits,some,target,78,81.375,30.598494360717442,-0.11029954481462488
2369,Harold's pet,xor,relevance,0,50,41.908062640567316,-1.1930878415648742
2369,Harold's pet,xor,competence,21,60.25,38.54774405109294,-1.0182178222408103
2369,Harold's pet,xor,prior,10,25.6875,24.837956984076953,-0.6315938146626511
2369,Harold's pet,xor,target,100,81.375,30.598494360717442,0.6086900806436706
2369,Restaurant,some,relevance,17,50,41.908062640567316,-0.7874379754328169
2369,Restaurant,some,competence,100,60.25,38.54774405109294,1.0311887499126675
2369,Restaurant,some,prior,0,25.6875,24.837956984076953,-1.034203417634859
2369,Restaurant,some,target,100,81.375,30.598494360717442,0.6086900806436706
2367,Danny's racket,xor,relevance,30,64.75,24.673583328850196,-1.4083888641893254
2367,Danny's racket,xor,competence,100,58.875,28.11932482424549,1.4625173348593545
2367,Danny's racket,xor,prior,48.5,46.6875,8.92003163030907,0.20319434673766942
2367,Danny's racket,xor,target,100,100,0,0
2367,School,xor,relevance,64,64.75,24.673583328850196,-0.03039688196092069
2367,School,xor,competence,80,58.875,28.11932482424549,0.7512627039247141
2367,School,xor,prior,50,46.6875,8.92003163030907,0.37135518541712
2367,School,xor,target,100,100,0,0
2367,Violinist,some,relevance,70,64.75,24.673583328850196,0.21277817372644484
2367,Violinist,some,competence,7,58.875,28.11932482424549,-1.8448166989867238
2367,Violinist,some,prior,36,46.6875,8.92003163030907,-1.1981459755910853
2367,Violinist,some,target,100,100,0,0
2367,Dave's kids,xor,relevance,51,64.75,24.673583328850196,-0.557276169283546
2367,Dave's kids,xor,competence,50,58.875,28.11932482424549,-0.3156192424772467
2367,Dave's kids,xor,prior,50.5,46.6875,8.92003163030907,0.4274087983102702
2367,Dave's kids,xor,target,100,100,0,0
2367,Suzy's fruits,some,relevance,51,64.75,24.673583328850196,-0.557276169283546
2367,Suzy's fruits,some,competence,50,58.875,28.11932482424549,-0.3156192424772467
2367,Suzy's fruits,some,prior,49,46.6875,8.92003163030907,0.2592479596308196
2367,Suzy's fruits,some,target,100,100,0,0
2367,Puzzles,some,relevance,52,64.75,24.673583328850196,-0.5167469933356518
2367,Puzzles,some,competence,80,58.875,28.11932482424549,0.7512627039247141
2367,Puzzles,some,prior,38,46.6875,8.92003163030907,-0.9739315240184845
2367,Puzzles,some,target,100,100,0,0
2367,Nuts,some,relevance,100,64.75,24.673583328850196,1.4286534521632726
2367,Nuts,some,competence,54,58.875,28.11932482424549,-0.17336831629031862
2367,Nuts,some,prior,63,46.6875,8.92003163030907,1.828749120639025
2367,Nuts,some,target,100,100,0,0
2367,Crush,xor,relevance,100,64.75,24.673583328850196,1.4286534521632726
2367,Crush,xor,competence,50,58.875,28.11932482424549,-0.3156192424772467
2367,Crush,xor,prior,38.5,46.6875,8.92003163030907,-0.9178779111253343
2367,Crush,xor,target,100,100,0,0
2366,Restaurant,some,relevance,15,64.75,24.52840918491978,-2.0282603582211363
2366,Restaurant,some,competence,100,54.875,34.786850964121484,1.2971855384823734
2366,Restaurant,some,prior,0,27.5625,32.046213839213074,-0.8600860038658728
2366,Restaurant,some,target,38,74.5,28.091686619760964,-1.2993167869929265
2366,The game,some,relevance,89,64.75,24.52840918491978,0.9886495213439709
2366,The game,some,competence,16,54.875,34.786850964121484,-1.1175199514349534
2366,The game,some,prior,0,27.5625,32.046213839213074,-0.8600860038658728
2366,The game,some,target,90,74.5,28.091686619760964,0.5517646629695989
2366,Carl's party,xor,relevance,90,64.75,24.52840918491978,1.0294185737705264
2366,Carl's party,xor,competence,40,54.875,34.786850964121484,-0.42760409717285996
2366,Carl's party,xor,prior,50,27.5625,32.046213839213074,0.700160715165189
2366,Carl's party,xor,target,25,74.5,28.091686619760964,-1.762087149483558
2366,Gerald's graduation,xor,relevance,50,64.75,24.52840918491978,-0.6013435232916936
2366,Gerald's graduation,xor,competence,50,54.875,34.786850964121484,-0.14013915789698772
2366,Gerald's graduation,xor,prior,87,27.5625,32.046213839213074,1.8547432872481746
2366,Gerald's graduation,xor,target,78,74.5,28.091686619760964,0.1245920206705546
2366,Unexpected guest,xor,relevance,65,64.75,24.52840918491978,0.010192263106638875
2366,Unexpected guest,xor,competence,75,54.875,34.786850964121484,0.5785231902926928
2366,Unexpected guest,xor,prior,8.5,27.5625,32.046213839213074,-0.5948440616305922
2366,Unexpected guest,xor,target,77,74.5,28.091686619760964,0.08899430047896757
2366,Mrs. Sanders' son,xor,relevance,59,64.75,24.52840918491978,-0.23442205145269412
2366,Mrs. Sanders' son,xor,competence,72,54.875,34.786850964121484,0.4922837085099312
2366,Mrs. Sanders' son,xor,prior,50,27.5625,32.046213839213074,0.700160715165189
2366,Mrs. Sanders' son,xor,target,88,74.5,28.091686619760964,0.48056922258642487
2366,Martha's cookies,some,relevance,70,64.75,24.52840918491978,0.21403752523941638
2366,Martha's cookies,some,competence,0,54.875,34.786850964121484,-1.5774638542763488
2366,Martha's cookies,some,prior,25,27.5625,32.046213839213074,-0.07996264435034191
2366,Martha's cookies,some,target,100,74.5,28.091686619760964,0.9077418648854693
2366,Hotel check,some,relevance,80,64.75,24.52840918491978,0.6217280495049714
2366,Hotel check,some,competence,86,54.875,34.786850964121484,0.8947346234961523
2366,Hotel check,some,prior,0,27.5625,32.046213839213074,-0.8600860038658728
2366,Hotel check,some,target,100,74.5,28.091686619760964,0.9077418648854693
2365,Youth hostel,some,relevance,53,63.875,33.44691956774837,-0.3251420501661493
2365,Youth hostel,some,competence,68,49.375,21.68566017309266,0.8588624856858038
2365,Youth hostel,some,prior,20,37.25,21.02889169010782,-0.8203000069715779
2365,Youth hostel,some,target,100,75.25,26.179326631087037,0.9454024677093963
2365,Frank's laptop,xor,relevance,65,63.875,33.44691956774837,0.03363538449994648
2365,Frank's laptop,xor,competence,49,49.375,21.68566017309266,-0.017292533268841687
2365,Frank's laptop,xor,prior,49,37.25,21.02889169010782,0.558755077212524
2365,Frank's laptop,xor,target,82,75.25,26.179326631087037,0.25783703664801716
2365,Violinist,some,relevance,100,63.875,33.44691956774837,1.0800695689427258
2365,Violinist,some,competence,8,49.375,21.68566017309266,-1.907942837328866
2365,Violinist,some,prior,51,37.25,21.02889169010782,0.6538623243976345
2365,Violinist,some,target,23,75.25,26.179326631087037,-1.9958496540531698
2365,Joshua's delay,xor,relevance,24,63.875,33.44691956774837,-1.1921875172758807
2365,Joshua's delay,xor,competence,63,49.375,21.68566017309266,0.6282953754345812
2365,Joshua's delay,xor,prior,50,37.25,21.02889169010782,0.6063087008050793
2365,Joshua's delay,xor,target,80,75.25,26.179326631087037,0.18144087764119726
2365,School,xor,relevance,100,63.875,33.44691956774837,1.0800695689427258
2365,School,xor,competence,76,49.375,21.68566017309266,1.2277698620877597
2365,School,xor,prior,65,37.25,21.02889169010782,1.319613054693408
2365,School,xor,target,50,75.25,26.179326631087037,-0.9645015074611013
2365,Harold's pet,xor,relevance,50,63.875,33.44691956774837,-0.41483640883267325
2365,Harold's pet,xor,competence,50,49.375,21.68566017309266,0.02882088878140281
2365,Harold's pet,xor,prior,25,37.25,21.02889169010782,-0.5825318890088017
2365,Harold's pet,xor,target,83,75.25,26.179326631087037,0.29603511615142714
2365,Nuts,some,relevance,100,63.875,33.44691956774837,1.0800695689427258
2365,Nuts,some,competence,50,49.375,21.68566017309266,0.02882088878140281
2365,Nuts,some,prior,38,37.25,21.02889169010782,0.035665217694416426
2365,Nuts,some,target,100,75.25,26.179326631087037,0.9454024677093963
2365,Felix' clothes,some,relevance,19,63.875,33.44691956774837,-1.3416781150534207
2365,Felix' clothes,some,competence,31,49.375,21.68566017309266,-0.8473341301732427
2365,Felix' clothes,some,prior,0,37.25,21.02889169010782,-1.7713724788226826
2365,Felix' clothes,some,target,84,75.25,26.179326631087037,0.33423319565483706
2364,Picnic pictures,some,relevance,60,65.75,19.739373271278325,-0.2912959758639606
2364,Picnic pictures,some,competence,62,58.875,30.82409771591052,0.10138171857620878
2364,Picnic pictures,some,prior,61,49.875,18.467635783406912,0.6024052093336042
2364,Picnic pictures,some,target,76,67.75,10.539043057670302,0.7828035197176333
2364,Harry Potter,some,relevance,41,65.75,19.739373271278325,-1.2538392004579173
2364,Harry Potter,some,competence,100,58.875,30.82409771591052,1.3341834164629076
2364,Harry Potter,some,prior,72,49.875,18.467635783406912,1.1980418208095274
2364,Harry Potter,some,target,86,67.75,10.539043057670302,1.731656270890522
2364,Presents,xor,relevance,59,65.75,19.739373271278325,-0.341956145579432
2364,Presents,xor,competence,76,58.875,30.82409771591052,0.5555718177976241
2364,Presents,xor,prior,44.5,49.875,18.467635783406912,-0.2910497078802807
2364,Presents,xor,target,52,67.75,10.539043057670302,-1.4944430830973
2364,Crush,xor,relevance,100,65.75,19.739373271278325,1.7351108127548958
2364,Crush,xor,competence,72,58.875,30.82409771591052,0.42580321802007687
2364,Crush,xor,prior,51.5,49.875,18.467635783406912,0.0879917721498523
2364,Crush,xor,target,64,67.75,10.539043057670302,-0.3558197816898333
2364,Brad Pitt,xor,relevance,49,65.75,19.739373271278325,-0.8485578427341461
2364,Brad Pitt,xor,competence,49,58.875,30.82409771591052,-0.32036623070081977
2364,Brad Pitt,xor,prior,51,49.875,18.467635783406912,0.060917380719128514
2364,Brad Pitt,xor,target,72,67.75,10.539043057670302,0.4032624192484777
2364,Lily's husband,xor,relevance,55,65.75,19.739373271278325,-0.5445968244413176
2364,Lily's husband,xor,competence,82,58.875,30.82409771591052,0.7502247174639449
2364,Lily's husband,xor,prior,52,49.875,18.467635783406912,0.11506616358057607
2364,Lily's husband,xor,target,61,67.75,10.539043057670302,-0.6404756070416999
2364,Rotten tomatoes,some,relevance,80,65.75,19.739373271278325,0.7219074184454676
2364,Rotten tomatoes,some,competence,14,58.875,30.82409771591052,-1.455841478754358
2364,Rotten tomatoes,some,prior,58,49.875,18.467635783406912,0.4399588607492615
2364,Rotten tomatoes,some,target,61,67.75,10.539043057670302,-0.6404756070416999
2364,Violinist,some,relevance,82,65.75,19.739373271278325,0.8232277578764104
2364,Violinist,some,competence,16,58.875,30.82409771591052,-1.3909571788655843
2364,Violinist,some,prior,9,49.875,18.467635783406912,-2.213331499461669
2364,Violinist,some,target,70,67.75,10.539043057670302,0.2134918690139
2363,Joshua's delay,xor,relevance,18,47.625,21.53361160073778,-1.375756215412792
2363,Joshua's delay,xor,competence,42,59.5,23.20098520075633,-0.754278313984249
2363,Joshua's delay,xor,prior,73,45.125,19.25904240313402,1.447372066404709
2363,Joshua's delay,xor,target,60,42.875,18.28690007315932,0.9364627099994546
2363,Lily's husband,xor,relevance,31,47.625,21.53361160073778,-0.7720488466240563
2363,Lily's husband,xor,competence,75,59.5,23.20098520075633,0.6680750781003348
2363,Lily's husband,xor,prior,43.5,45.125,19.25904240313402,-0.08437595005946734
2363,Lily's husband,xor,target,37,42.875,18.28690007315932,-0.32126822897791507
2363,Eyewitness,xor,relevance,43,47.625,21.53361160073778,-0.21478050620368483
2363,Eyewitness,xor,competence,12,59.5,23.20098520075633,-2.0473268522429615
2363,Eyewitness,xor,prior,7.5,45.125,19.25904240313402,-1.953627766761513
2363,Eyewitness,xor,target,20,42.875,18.28690007315932,-1.250895444743797
2363,Harry Potter,some,relevance,29,47.625,21.53361160073778,-0.8649269033607848
2363,Harry Potter,some,competence,83,59.5,23.20098520075633,1.0128880216359917
2363,Harry Potter,some,prior,38,45.125,19.25904240313402,-0.36995608872227986
2363,Harry Potter,some,target,42,42.875,18.28690007315932,-0.047848459635008625
2363,Star Trek expert,some,relevance,50,47.625,21.53361160073778,0.11029269237486518
2363,Star Trek expert,some,competence,79,59.5,23.20098520075633,0.8404815498681633
2363,Star Trek expert,some,prior,38,45.125,19.25904240313402,-0.36995608872227986
2363,Star Trek expert,some,target,57,42.875,18.28690007315932,0.7724108483937107
2363,Toby's carrots,some,relevance,76,47.625,21.53361160073778,1.3177074299523366
2363,Toby's carrots,some,competence,65,59.5,23.20098520075633,0.237058898680764
2363,Toby's carrots,some,prior,50,45.125,19.25904240313402,0.253127850178402
2363,Toby's carrots,some,target,50,42.875,18.28690007315932,0.38962317131364166
2363,Rabbits,xor,relevance,58,47.625,21.53361160073778,0.4818049193217795
2363,Rabbits,xor,competence,59,59.5,23.20098520075633,-0.021550808970978545
2363,Rabbits,xor,prior,50,45.125,19.25904240313402,0.253127850178402
2363,Rabbits,xor,target,14,42.875,18.28690007315932,-1.5789991679552846
2363,Emails from a broken laptop,some,relevance,76,47.625,21.53361160073778,1.3177074299523366
2363,Emails from a broken laptop,some,competence,61,59.5,23.20098520075633,0.06465242691293563
2363,Emails from a broken laptop,some,prior,61,45.125,19.25904240313402,0.824288127504027
2363,Emails from a broken laptop,some,target,63,42.875,18.28690007315932,1.1005145716051985
2362,Bill's order,xor,relevance,0,57.75,42.097675538137324,-1.3718097082980947
2362,Bill's order,xor,competence,62,38.125,25.19318218430194,0.947677027274335
2362,Bill's order,xor,prior,25.5,25.9375,33.29675820771231,-0.013139417275122741
2362,Bill's order,xor,target,31,88.75,24.464259645450134,-2.3605864570171184
2362,Felix' clothes,some,relevance,67,57.75,42.097675538137324,0.21972709613432687
2362,Felix' clothes,some,competence,0,38.125,25.19318218430194,-1.5133062477417392
2362,Felix' clothes,some,prior,0,25.9375,33.29675820771231,-0.7789797384537053
2362,Felix' clothes,some,target,100,88.75,24.464259645450134,0.4598545046137244
2362,Alissa's paint,xor,relevance,0,57.75,42.097675538137324,-1.3718097082980947
2362,Alissa's paint,xor,competence,27,38.125,25.19318218430194,-0.44158772475086816
2362,Alissa's paint,xor,prior,80.5,25.9375,33.29675820771231,1.638673040168879
2362,Alissa's paint,xor,target,100,88.75,24.464259645450134,0.4598545046137244
2362,Martha's cookies,some,relevance,41,57.75,42.097675538137324,-0.3978842011081054
2362,Martha's cookies,some,competence,32,38.125,25.19318218430194,-0.24312133160441055
2362,Martha's cookies,some,prior,0,25.9375,33.29675820771231,-0.7789797384537053
2362,Martha's cookies,some,target,100,88.75,24.464259645450134,0.4598545046137244
2362,Star Trek expert,some,relevance,54,57.75,42.097675538137324,-0.08907855248688927
2362,Star Trek expert,some,competence,60,38.125,25.19318218430194,0.868290470015752
2362,Star Trek expert,some,prior,75,25.9375,33.29675820771231,1.4734917944244788
2362,Star Trek expert,some,target,100,88.75,24.464259645450134,0.4598545046137244
2362,Leo's prize,xor,relevance,100,57.75,42.097675538137324,1.0036183580189524
2362,Leo's prize,xor,competence,13,38.125,25.19318218430194,-0.9972936255609495
2362,Leo's prize,xor,prior,9,25.9375,33.29675820771231,-0.5086831545083232
2362,Leo's prize,xor,target,100,88.75,24.464259645450134,0.4598545046137244
2362,Rabbits,xor,relevance,100,57.75,42.097675538137324,1.0036183580189524
2362,Rabbits,xor,competence,39,38.125,25.19318218430194,0.03473161880063008
2362,Rabbits,xor,prior,17.5,25.9375,33.29675820771231,-0.2534030474487957
2362,Rabbits,xor,target,79,88.75,24.464259645450134,-0.3985405706652278
2362,Teacher,some,relevance,100,57.75,42.097675538137324,1.0036183580189524
2362,Teacher,some,competence,72,38.125,25.19318218430194,1.3446098135672502
2362,Teacher,some,prior,0,25.9375,33.29675820771231,-0.7789797384537053
2362,Teacher,some,target,100,88.75,24.464259645450134,0.4598545046137244
2360,Attendance,some,relevance,69,42.75,31.111550450412647,0.8437380850510404
2360,Attendance,some,competence,88,52.625,34.3300680370513,1.0304378063515907
2360,Attendance,some,prior,0,11.375,11.297123527695003,-1.0068934779826104
2360,Attendance,some,target,100,54.125,32.06438834595165,1.4307149571993016
2360,Dinosaurs,some,relevance,4,42.75,31.111550450412647,-1.2455181255515357
2360,Dinosaurs,some,competence,53,52.625,34.3300680370513,0.01092336897192499
2360,Dinosaurs,some,prior,17,11.375,11.297123527695003,0.49791435724414806
2360,Dinosaurs,some,target,67,54.125,32.06438834595165,0.401535805426507
2360,Rabbits,xor,relevance,51,42.75,31.111550450412647,0.265174826730327
2360,Rabbits,xor,competence,59,52.625,34.3300680370513,0.18569727252272483
2360,Rabbits,xor,prior,3.5,11.375,11.297123527695003,-0.6970801001418073
2360,Rabbits,xor,target,69,54.125,32.06438834595165,0.46391029947334306
2360,Final exam,some,relevance,79,42.75,31.111550450412647,1.1651621174514368
2360,Final exam,some,competence,0,52.625,34.3300680370513,-1.5329127790601402
2360,Final exam,some,prior,7,11.375,11.297123527695003,-0.38726672230100406
2360,Final exam,some,target,8,54.125,32.06438834595165,-1.438511768955156
2360,Grandma,xor,relevance,6,42.75,31.111550450412647,-1.1812333190714566
2360,Grandma,xor,competence,5,52.625,34.3300680370513,-1.3872678594344738
2360,Grandma,xor,prior,11.5,11.375,11.297123527695003,0.011064763494314402
2360,Grandma,xor,target,27,54.125,32.06438834595165,-0.8459540755102137
2360,Puzzles,some,relevance,36,42.75,31.111550450412647,-0.21696122187026753
2360,Puzzles,some,competence,60,52.625,34.3300680370513,0.21482625644785813
2360,Puzzles,some,prior,17,11.375,11.297123527695003,0.49791435724414806
2360,Puzzles,some,target,19,54.125,32.06438834595165,-1.0954520516975579
2360,Crush,xor,relevance,78,42.75,31.111550450412647,1.1330197142113971
2360,Crush,xor,competence,61,52.625,34.3300680370513,0.24395524037299143
2360,Crush,xor,prior,34,11.375,11.297123527695003,2.0027221924709067
2360,Crush,xor,target,73,54.125,32.06438834595165,0.5886592875670151
2360,Jimmy's trip,xor,relevance,19,42.75,31.111550450412647,-0.7633820769509413
2360,Jimmy's trip,xor,competence,95,52.625,34.3300680370513,1.2343406938275239
2360,Jimmy's trip,xor,prior,1,11.375,11.297123527695003,-0.9183753700280953
2360,Jimmy's trip,xor,target,70,54.125,32.06438834595165,0.4950975464967611
2359,Lily's husband,xor,relevance,7,47.375,42.85169608245229,-0.9422030792506602
2359,Lily's husband,xor,competence,72,59.5,37.977436910430306,0.3291428020664275
2359,Lily's husband,xor,prior,27,20.125,30.815986111107982,0.22309849099788587
2359,Lily's husband,xor,target,58,79.625,14.908650413194923,-1.4505001727628386
2359,Gerald's graduation,xor,relevance,12,47.375,42.85169608245229,-0.8255215833682255
